source,brand,name,former_price,current_price,discount,product_link,page,discount_pct,savings,on_sale,sold_by_n_sites,scraped_at
eyebuydirect,EyeBuyDirect,Demo,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/demo-gray-m-20077,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Feline,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/feline-rose-gold-m-19807,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Renaissance,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/renaissance-black-gold-l-22423,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Mel,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/mel-gunmetal-m-13309,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Calvo,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/calvo-green-l-29782,6,,,False,1,2026-09-13
eyebuydirect,Oakley,Oakley Rafter,,172.0,,https://www.eyebuydirect.com/eyeglasses/frames/oakley-rafter-satin-black-l-27213,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Aiko,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/aiko-matte-rose-gold-m-27357,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Relive,,79.0,,https://www.eyebuydirect.com/eyeglasses/frames/relive-black-silver-l-19894,6,,,False,1,2026-09-13
eyebuydirect,rflkt,Sequence,,93.0,,https://www.eyebuydirect.com/eyeglasses/frames/sequence-translucent-m-22209,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Restore,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/restore-tortoise-m-30322,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Imagine,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/imagine-bronze-xl-23842,6,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Emerson,,29.0,,https://www.eyebuydirect.com/eyeglasses/frames/emerson-purple-l-32532,6,,,False,1,2026-09-13
eyebuydirect,rflkt,Ona,,69.0,,https://www.eyebuydirect.com/eyeglasses/frames/ona-ivory-tortoise-s-20902,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Furnace,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/furnace-black-red-l-23900,7,,,False,1,2026-09-13
eyebuydirect,titanium,Imani,,93.0,,https://www.eyebuydirect.com/eyeglasses/frames/imani-silver-l-21396,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Discover,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/discover-matte-silver-l-19167,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Emotion,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/emotion-light-gold-xl-22393,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Java,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/java-black-s-18093,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Actor,,86.0,,https://www.eyebuydirect.com/eyeglasses/frames/actor-black-gold-l-24119,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Giverny,73.0,52.0,30%,https://www.eyebuydirect.com/eyeglasses/frames/giverny-clear-l-20927,7,30.0,21.0,True,1,2026-09-13
eyebuydirect,EyeBuyDirect,Glen,,29.0,,https://www.eyebuydirect.com/eyeglasses/frames/glen-brown-l-32427,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Liora,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/liora-gold-l-30081,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Marion,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/marion-pink-tortoise-s-21710,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Acer,,39.0,,https://www.eyebuydirect.com/eyeglasses/frames/acer-crystal-nude-l-26450,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Roman,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/roman-silver-xl-21605,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Forte,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/forte-clear-l-21349,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Dearly,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/dearly-tortoise-l-21724,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Mikoto,53.0,38.0,30%,https://www.eyebuydirect.com/eyeglasses/frames/mikoto-light-brown-m-21733,7,30.0,15.0,True,1,2026-09-13
eyebuydirect,EyeBuyDirect,Shallows,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/shallows-blue-xs-19630,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Kyoto,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/kyoto-black-m-16925,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Foundry,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/foundry-black-l-18791,7,,,False,1,2026-09-13
eyebuydirect,Ralph,Ralph RA7158U,,141.0,,https://www.eyebuydirect.com/eyeglasses/frames/ralph-ra7158u-shiny-dark-tortoise-m-28688,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Milner,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/milner-gold-green-l-23976,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Video,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/video-matte-blue-l-24225,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Bistro,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/bistro-golden-l-20190,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,South,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/south-gunmetal-s-17237,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Whoosh,,23.0,,https://www.eyebuydirect.com/eyeglasses/frames/whoosh-gray-green-m-31418,7,,,False,1,2026-09-13
eyebuydirect,Ray-Ban,Ray-Ban Wayfarer Ease Change,,210.0,,https://www.eyebuydirect.com/eyeglasses/frames/ray-ban-rb4340v-black-l-21215,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Pursuit,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/pursuit-purple-m-20786,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Studio,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/studio-coffee-l-20346,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Vivienne,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/vivienne-tortoise-m-25708,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Lance,,39.0,,https://www.eyebuydirect.com/eyeglasses/frames/lance-black-m-32561,7,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Snap,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/snap-tortoise-s-21467,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Charlotte,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/charlotte-clear-pink-s-22352,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Star,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/star-rose-gold-l-20007,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Altar,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/altar-pink-gold-l-21742,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Holmes,,23.0,,https://www.eyebuydirect.com/eyeglasses/frames/holmes-brown-m-20143,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Dapper,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/dapper-rose-gold-l-20352,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Earl,,23.0,,https://www.eyebuydirect.com/eyeglasses/frames/earl-navy-m-19780,8,,,False,1,2026-09-13
eyebuydirect,titanium,Future,,93.0,,https://www.eyebuydirect.com/eyeglasses/frames/future-golden-m-20068,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Terrain,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/terrain-black-tortoise-l-23996,8,,,False,1,2026-09-13
eyebuydirect,Oakley,Oakley Plank 2.0,,187.0,,https://www.eyebuydirect.com/eyeglasses/frames/oakley-plank-2-0-satin-black-s-21179,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Athena,,39.0,,https://www.eyebuydirect.com/eyeglasses/frames/athena-rose-gold-m-20525,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Corey,,66.0,,https://www.eyebuydirect.com/eyeglasses/frames/corey-tortoise-l-22024,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Carey,,26.0,,https://www.eyebuydirect.com/eyeglasses/frames/carey-gold-l-32405,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Pickering,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/pickering-gunmetal-l-12007,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Modern,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/modern-clear-pink-m-23876,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Greta,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/greta-clear-pink-s-21564,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Novel,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/novel-black-m-20192,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Iconic,,73.0,,https://www.eyebuydirect.com/eyeglasses/frames/iconic-tortoise-silver-l-22480,8,,,False,1,2026-09-13
eyebuydirect,Ray-Ban,Ray-Ban RB6363,,210.0,,https://www.eyebuydirect.com/eyeglasses/frames/ray-ban-rb6363-black-gold-l-24326,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Biblio,,73.0,,https://www.eyebuydirect.com/eyeglasses/frames/biblio-black-l-20489,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Pearl,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/pearl-red-m-18297,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Carola,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/carola-clear-yellow-m-23867,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Little Charlotte,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/little-charlotte-pink-xs-20954,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Lenny,,73.0,,https://www.eyebuydirect.com/eyeglasses/frames/lenny-tortoise-l-21770,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Takashi,,39.0,,https://www.eyebuydirect.com/eyeglasses/frames/takashi-green-gold-xl-21835,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Positivity,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/positivity-orange-pink-l-27710,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Clayton,,79.0,,https://www.eyebuydirect.com/eyeglasses/frames/clayton-dark-green-gold-xl-24129,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Fitzgerald,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/fitzgerald-bronze-s-13403,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Oak,39.0,20.0,50%,https://www.eyebuydirect.com/eyeglasses/frames/oak-crystal-yellow-m-26454,8,50.0,19.0,True,1,2026-09-13
eyebuydirect,EyeBuyDirect,Meridian,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/meridian-black-m-22757,8,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Spoken,,29.0,,https://www.eyebuydirect.com/eyeglasses/frames/spoken-black-s-20158,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Barclay,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/barclay-brown-l-29688,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Generous,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/generous-matte-gold-l-21876,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Morgan,,39.0,,https://www.eyebuydirect.com/eyeglasses/frames/morgan-silver-l-32603,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Granada,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/granada-dark-brown-l-23852,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Alchemist,,86.0,,https://www.eyebuydirect.com/eyeglasses/frames/alchemist-black-m-19850,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Team,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/team-matte-black-l-22600,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Coppi Clip-On,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/coppi-clip-on-red-l-29741,9,,,False,1,2026-09-13
eyebuydirect,Ray-Ban,Ray-Ban RB7185,,162.0,,https://www.eyebuydirect.com/eyeglasses/frames/ray-ban-rb7185-black-m-24304,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Ledger,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/ledger-golden-s-18895,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Vince,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/vince-gunmetal-m-19774,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Nina,,73.0,,https://www.eyebuydirect.com/eyeglasses/frames/nina-crystal-olive-green-s-25390,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Etymology,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/etymology-light-gold-xl-22390,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Modernity,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/modernity-tortoise-gold-l-22899,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Delancey,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/delancey-tortoise-gold-l-24153,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Adriatic,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/adriatic-tortoise-l-23269,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Moon River,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/moon-river-clear-green-l-20686,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Sing,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/sing-clear-purple-m-22206,9,,,False,1,2026-09-13
eyebuydirect,rflkt,Planete,,89.0,,https://www.eyebuydirect.com/eyeglasses/frames/planete-floral-l-19834,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Bowen,,26.0,,https://www.eyebuydirect.com/eyeglasses/frames/bowen-brown-s-32463,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Murphy,,86.0,,https://www.eyebuydirect.com/eyeglasses/frames/murphy-tortoise-xl-21753,9,,,False,1,2026-09-13
eyebuydirect,Oakley,Oakley Socket 5.5,,227.0,,https://www.eyebuydirect.com/eyeglasses/frames/oakley-socket-5-5-satin-black-blue-m-21193,9,,,False,1,2026-09-13
eyebuydirect,titanium,Ebb,,93.0,,https://www.eyebuydirect.com/eyeglasses/frames/ebb-silver-m-18113,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Hadley,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/hadley-clear-gold-l-24111,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Chief,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/chief-brown-m-20099,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Dana,,26.0,,https://www.eyebuydirect.com/eyeglasses/frames/dana-clear-brown-l-32491,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Abazam,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/abazam-rose-gold-m-22159,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Rhode Island,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/rhode-island-clear-s-19596,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Aesthetic,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/aesthetic-gold-xl-23123,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Vienna,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/vienna-gray-m-18923,9,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Zippity,,23.0,,https://www.eyebuydirect.com/eyeglasses/frames/zippity-red-xs-31414,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Her,,66.0,,https://www.eyebuydirect.com/eyeglasses/frames/her-black-s-13597,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Thinker,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/thinker-clear-pink-xs-20848,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Maxwell,,86.0,,https://www.eyebuydirect.com/eyeglasses/frames/maxwell-black-xl-21694,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Leap,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/leap-blue-xs-21126,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Ashley,,86.0,,https://www.eyebuydirect.com/eyeglasses/frames/ashley-tortoise-xl-22106,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Petal,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/petal-pink-tortoise-m-20710,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Castle,,79.0,,https://www.eyebuydirect.com/eyeglasses/frames/castle-gunmetal-xl-20694,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Time Square,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/time-square-black-m-13103,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Gustave,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/gustave-black-gold-l-23185,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Dulce,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/dulce-blue-m-20597,10,,,False,1,2026-09-13
eyebuydirect,Ray-Ban,Ray-Ban RB3447V,,210.0,,https://www.eyebuydirect.com/eyeglasses/frames/ray-ban-rb3447v-arista-gold-l-32884,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Patti,,66.0,,https://www.eyebuydirect.com/eyeglasses/frames/patti-crystal-beige-m-25392,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Redford,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/redford-silver-l-29667,10,,,False,1,2026-09-13
eyebuydirect,Ray-Ban,Ray-Ban RB5279,,186.0,,https://www.eyebuydirect.com/eyeglasses/frames/ray-ban-rb5279-black-m-24319,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Panoply,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/panoply-clear-pink-m-23865,10,,,False,1,2026-09-13
eyebuydirect,Oakley Meta,Oakley Meta HSTN,,399.0,,https://www.eyebuydirect.com/ai-glasses/frames/oakley-meta-hstn-black-l-31628,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Cali,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/cali-ivory-tortoise-s-23475,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Billings,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/billings-black-m-6486,10,,,False,1,2026-09-13
eyebuydirect,5-to-see,Moringa,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/moringa-abyssal-blue-l-22122,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Saturday,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/saturday-black-xl-25989,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Sublime,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/sublime-black-golden-m-16977,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Alette,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/alette-clear-purple-s-20656,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Haley,,29.0,,https://www.eyebuydirect.com/eyeglasses/frames/haley-purple-s-32820,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Maggie,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/maggie-purple-m-22674,10,,,False,1,2026-09-13
eyebuydirect,titanium,Alum,,86.0,,https://www.eyebuydirect.com/eyeglasses/frames/alum-black-gold-l-22190,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Prologue,43.0,31.0,30%,https://www.eyebuydirect.com/eyeglasses/frames/prologue-cream-m-19644,10,30.0,12.0,True,1,2026-09-13
eyebuydirect,EyeBuyDirect,Quartet,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/quartet-clear-s-20950,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Owen,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/owen-black-l-21672,10,,,False,1,2026-09-13
eyebuydirect,EyeBuyDirect,Marilou,,29.0,,https://www.eyebuydirect.com/eyeglasses/frames/marilou-clear-cobalt-s-19501,10,,,False,1,2026-09-13
,Oakley,Wire Tap 2.0 RX,,387.0,,https://www.framesdirect.com/oakley-wire-tap-2.0-rx-eyeglasses?color=3,1,,,False,0,2026-09-13
,Ray-Ban,RB7047,,176.0,,https://www.framesdirect.com/ray-ban-rb7047-eyeglasses?color=10007662,1,,,False,0,2026-09-13
,Versace,VE1285,300.0,210.0,30%,https://www.framesdirect.com/versace-ve1285-eyeglasses?color=3,1,30.0,90.0,True,0,2026-09-13
,Oakley,Airdrop,,227.0,,https://www.framesdirect.com/oakley-airdrop-eyeglasses?color=1,1,,,False,0,2026-09-13
,Costa,Ocean Ridge 400,,211.0,,https://www.framesdirect.com/costa-ocean-ridge-400-eyeglasses?color=1,1,,,False,0,2026-09-13
,Polo,PH2083,201.0,140.7,30%,https://www.framesdirect.com/polo-ph2083-eyeglasses?color=499297,1,30.0,60.30000000000001,True,0,2026-09-13
,RALPH by Ralph Lauren,RA7158U,141.0,98.7,30%,https://www.framesdirect.com/ralph-by-ralph-lauren-ra7158u-eyeglasses?color=1,1,30.0,42.3,True,0,2026-09-13
,Ray-Ban,RB5397 - Elliot Optics,,210.0,,https://www.framesdirect.com/ray-ban-rb5397-elliot-optics-eyeglasses?color=1,1,,,False,0,2026-09-13
,Burberry,BE2073,249.0,174.3,30%,https://www.framesdirect.com/burberry-be2073-eyeglasses?color=469971,1,30.0,74.69999999999999,True,0,2026-09-13
,Oakley,Socket 5.5,,227.0,,https://www.framesdirect.com/oakley-socket-5.5-eyeglasses?color=13,1,,,False,0,2026-09-13
,Ray-Ban,RB4340V Wayfarer Ease,,210.0,,https://www.framesdirect.com/ray-ban-rb4340v-eyeglasses?color=10021732,1,,,False,0,2026-09-13
,Kate Spade,KS Marnie 2/G,240.0,168.0,30%,https://www.framesdirect.com/kate-spade-ks-marnie-2-g-eyeglasses?color=2,1,30.0,72.0,True,0,2026-09-13
,Oakley,Plank 2.0,,187.0,,https://www.framesdirect.com/oakley-plank-2.0-eyeglasses?color=6,1,,,False,0,2026-09-13
,Ray-Ban,RB3447V Round Metal,,210.0,,https://www.framesdirect.com/ray-ban-rb3447v-round-metal-eyeglasses?color=10020477,1,,,False,0,2026-09-13
,XXL,Tuga,197.38,98.69,50%,https://www.framesdirect.com/xxl-tuga-eyeglasses?color=3,1,50.0,98.69,True,0,2026-09-13
,Costa,Ocean Ridge 820,,141.0,,https://www.framesdirect.com/costa-ocean-ridge-820-eyeglasses?color=2,1,,,False,0,2026-09-13
,Giorgio Armani,AR7074,327.0,228.9,30%,https://www.framesdirect.com/giorgio-armani-ar7074-eyeglasses?color=10052175,1,30.0,98.1,True,0,2026-09-13
,Burberry,BE1268,249.0,174.3,30%,https://www.framesdirect.com/burberry-be1268-eyeglasses?color=10003834,1,30.0,74.69999999999999,True,0,2026-09-13
,Ray-Ban,RB6335,,210.0,,https://www.framesdirect.com/ray-ban-rb6335-eyeglasses?color=10009371,1,,,False,0,2026-09-13
,Gucci,GG2144Oj,400.0,340.0,15%,https://www.framesdirect.com/gucci-gg2144oj-eyeglasses?color=10061716,1,15.0,60.0,True,0,2026-09-13
,Oakley,Holbrook RX,,187.0,,https://www.framesdirect.com/oakley-holbrook-rx-eyeglasses?color=1,1,,,False,0,2026-09-13
,Dolce & Gabbana,DG3363,288.0,144.0,50%,https://www.framesdirect.com/dolce-gabbana-dg3363-eyeglasses?color=6,1,50.0,144.0,True,0,2026-09-13
,Oakley,Tie Bar 0.5,,387.0,,https://www.framesdirect.com/oakley-tie-bar-0.5-eyeglasses?color=3,1,,,False,0,2026-09-13
,Ray-Ban,RB5154 Clubmaster,,222.0,,https://www.framesdirect.com/ray-ban-rb5154-clubmaster-eyeglasses?color=392445,1,,,False,0,2026-09-13
,Kate Spade,Lucyann 2,230.0,161.0,30%,https://www.framesdirect.com/kate-spade-lucyann-2-eyeglasses?color=5021770,2,30.0,69.0,True,0,2026-09-13
,Versace,VE1274,298.0,208.6,30%,https://www.framesdirect.com/versace-ve1274-eyeglasses?color=10051376,2,30.0,89.4,True,0,2026-09-13
,Ray-Ban,RB6421,,210.0,,https://www.framesdirect.com/ray-ban-rb6421-eyeglasses?color=10026944,2,,,False,0,2026-09-13
,Oakley,HSTN SQ,,227.0,,https://www.framesdirect.com/oakley-hstn-sq-eyeglasses?color=10057640,2,,,False,0,2026-09-13
,Diesel,DL5002,170.0,119.0,30%,https://www.framesdirect.com/diesel-dl5002-eyeglasses?color=1,2,30.0,51.0,True,0,2026-09-13
,Ray-Ban,RB7185,,162.0,,https://www.framesdirect.com/ray-ban-rb7185-eyeglasses?color=10047186,2,,,False,0,2026-09-13
,Oakley,Hex Jector - Alternate Fit (TruBridge),,187.0,,https://www.framesdirect.com/oakley-hex-jector-alternate-fit-eyeglasses?color=2,2,,,False,0,2026-09-13
,Costa,Ocean Ridge 720,,197.0,,https://www.framesdirect.com/costa-ocean-ridge-720-eyeglasses?color=2,2,,,False,0,2026-09-13
,Scuderia Ferrari,FZ7009,215.0,150.5,30%,https://www.framesdirect.com/scuderia-ferrari-fz7009-eyeglasses?color=1,2,30.0,64.5,True,0,2026-09-13
,Burberry,BE1392,421.0,294.7,30%,https://www.framesdirect.com/burberry-be1392-eyeglasses?color=1,2,30.0,126.30000000000001,True,0,2026-09-13
,Ray-Ban,RB3681V,,162.0,,https://www.framesdirect.com/ray-ban-rb3681v-eyeglasses?color=3,2,,,False,0,2026-09-13
,Oakley,Liteboard,,172.0,,https://www.framesdirect.com/oakley-liteboard-eyeglasses?color=10057590,2,,,False,0,2026-09-13
,Ray-Ban,RB7190,,162.0,,https://www.framesdirect.com/ray-ban-rb7190-eyeglasses?color=10051085,2,,,False,0,2026-09-13
,Costa,Ocean Ridge 710,,197.0,,https://www.framesdirect.com/costa-ocean-ridge-710-eyeglasses?color=1,2,,,False,0,2026-09-13
,Oakley,Tincup,,346.0,,https://www.framesdirect.com/oakley-tincup-eyeglasses?color=2,2,,,False,0,2026-09-13
,Tiffany & Co.,TF2271,453.0,317.1,30%,https://www.framesdirect.com/tiffany-co.-tf2271-eyeglasses?color=2,2,30.0,135.89999999999998,True,0,2026-09-13
