source,brand,name,former_price,current_price,discount,product_link,page
eyebuydirect,EyeBuyDirect,Petal,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/petal-pink-tortoise-m-20710,10
eyebuydirect,EyeBuyDirect,Castle,,79.0,,https://www.eyebuydirect.com/eyeglasses/frames/castle-gunmetal-xl-20694,10
eyebuydirect,EyeBuyDirect,Time Square,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/time-square-black-m-13103,10
eyebuydirect,EyeBuyDirect,Gustave,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/gustave-black-gold-l-23185,10
eyebuydirect,EyeBuyDirect,Dulce,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/dulce-blue-m-20597,10
eyebuydirect,Ray-Ban,Ray-Ban RB3447V,,210.0,,https://www.eyebuydirect.com/eyeglasses/frames/ray-ban-rb3447v-arista-gold-l-32884,10
eyebuydirect,EyeBuyDirect,Patti,,66.0,,https://www.eyebuydirect.com/eyeglasses/frames/patti-crystal-beige-m-25392,10
eyebuydirect,EyeBuyDirect,Redford,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/redford-silver-l-29667,10
eyebuydirect,Ray-Ban,Ray-Ban RB5279,,186.0,,https://www.eyebuydirect.com/eyeglasses/frames/ray-ban-rb5279-black-m-24319,10
eyebuydirect,EyeBuyDirect,Panoply,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/panoply-clear-pink-m-23865,10
eyebuydirect,Oakley Meta,Oakley Meta HSTN,,399.0,,https://www.eyebuydirect.com/ai-glasses/frames/oakley-meta-hstn-black-l-31628,10
eyebuydirect,EyeBuyDirect,Cali,,49.0,,https://www.eyebuydirect.com/eyeglasses/frames/cali-ivory-tortoise-s-23475,10
eyebuydirect,EyeBuyDirect,Billings,,53.0,,https://www.eyebuydirect.com/eyeglasses/frames/billings-black-m-6486,10
eyebuydirect,5-to-see,Moringa,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/moringa-abyssal-blue-l-22122,10
eyebuydirect,EyeBuyDirect,Saturday,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/saturday-black-xl-25989,10
eyebuydirect,EyeBuyDirect,Sublime,,43.0,,https://www.eyebuydirect.com/eyeglasses/frames/sublime-black-golden-m-16977,10
eyebuydirect,EyeBuyDirect,Alette,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/alette-clear-purple-s-20656,10
eyebuydirect,EyeBuyDirect,Haley,,29.0,,https://www.eyebuydirect.com/eyeglasses/frames/haley-purple-s-32820,10
eyebuydirect,EyeBuyDirect,Maggie,,46.0,,https://www.eyebuydirect.com/eyeglasses/frames/maggie-purple-m-22674,10
eyebuydirect,titanium,Alum,,86.0,,https://www.eyebuydirect.com/eyeglasses/frames/alum-black-gold-l-22190,10
eyebuydirect,EyeBuyDirect,Prologue,43.0,31.0,30%,https://www.eyebuydirect.com/eyeglasses/frames/prologue-cream-m-19644,10
eyebuydirect,EyeBuyDirect,Quartet,,33.0,,https://www.eyebuydirect.com/eyeglasses/frames/quartet-clear-s-20950,10
eyebuydirect,EyeBuyDirect,Owen,,59.0,,https://www.eyebuydirect.com/eyeglasses/frames/owen-black-l-21672,10
eyebuydirect,EyeBuyDirect,Marilou,,29.0,,https://www.eyebuydirect.com/eyeglasses/frames/marilou-clear-cobalt-s-19501,10
